ID,Region_ELE4,Tamaño_ELE4,GlosaCIIU_ELE4,Basic,Mngt,CCM,Core,Cloud,Sec,Non-system,Invsuppliers,Infosearch,Custcomm,E-goverm,Non-website,Co&Good-Info,Contact-form,Orders,Payment,Orderinvent,Delivery,Aftersales,Advertising,Docexch,Recruit
105809,13,Grande,Actividades financieras y de seguros,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
104944,9,Pequeña 2,Actividades de alojamiento y de servicio de comidas,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
101768,13,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0
108912,13,Grande,Actividades de servicios,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
108476,13,Grande,Industrias Manufactureras,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
108514,13,Grande,Industrias Manufactureras,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
100847,8,Grande,"Suministro de Electricidad, Gas y Agua",1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
103984,13,Grande,Actividades financieras y de seguros,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
100493,13,Mediana,Información y Comunicaciones,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
109163,13,Mediana,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108194,13,Grande,Actividades financieras y de seguros,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
104174,8,Grande,"Suministro de Electricidad, Gas y Agua",1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
108216,13,Grande,Industrias Manufactureras,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
100989,13,Grande,Industrias Manufactureras,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0
102315,5,Grande,Actividades de servicios,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0
100494,13,Grande,Información y Comunicaciones,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
102627,13,Grande,Construcción,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
105056,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
109992,13,Mediana,Actividades de servicios,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
109164,13,Grande,"Actividades profesionales, científicas y técnicas",1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
106650,13,Mediana,Construcción,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
103213,13,Mediana,Otros servicios,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0
103725,7,Grande,"Suministro de Electricidad, Gas y Agua",1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
108517,13,Grande,Industrias Manufactureras,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
107382,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
109166,13,Grande,Información y Comunicaciones,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
107970,10,Mediana,Explotación de Minas y Canteras,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
103307,9,Mediana,"Suministro de Electricidad, Gas y Agua",1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0
101170,13,Mediana,Actividades de alojamiento y de servicio de comidas,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0
108047,4,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
103253,13,Grande,Industrias Manufactureras,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
108455,13,Mediana,Transporte y Almacenamiento,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
108918,13,Grande,Actividades de servicios,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
102714,13,Grande,Industrias Manufactureras,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
107967,5,Mediana,"Suministro de Electricidad, Gas y Agua",1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108919,13,Grande,Actividades de servicios,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
109168,13,Grande,Actividades de servicios,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
101755,6,Mediana,Transporte y Almacenamiento,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
106014,13,Pequeña 2,Información y Comunicaciones,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108597,5,Grande,Otros servicios,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
103236,5,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
106900,13,Mediana,"Agricultura , Ganadería, Silvicultura y Pesca",1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
106222,13,Micro,Industrias Manufactureras,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
101359,13,Pequeña 2,Explotación de Minas y Canteras,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
104633,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
103057,13,Pequeña 2,Transporte y Almacenamiento,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
107717,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
101314,13,Grande,Transporte y Almacenamiento,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
109173,13,Grande,Información y Comunicaciones,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
109174,13,Grande,Información y Comunicaciones,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
105654,13,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
108689,13,Mediana,Actividades de servicios,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0
105815,13,Grande,Industrias Manufactureras,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
102696,13,Grande,Construcción,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
105350,13,Grande,Transporte y Almacenamiento,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
103442,7,Mediana,Industrias Manufactureras,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
104244,8,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
108928,13,Grande,Información y Comunicaciones,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
109177,13,Mediana,Actividades de servicios,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
101715,13,Grande,Transporte y Almacenamiento,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
100959,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
106582,12,Mediana,Otros servicios,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
108173,13,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
105595,13,Mediana,Construcción,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
109178,13,Grande,Actividades de servicios,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
105521,13,Mediana,Actividades financieras y de seguros,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
105086,12,Grande,Construcción,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
103568,7,Grande,Industrias Manufactureras,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
101244,13,Grande,Actividades financieras y de seguros,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
105080,13,Grande,Actividades financieras y de seguros,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
105726,13,Grande,Actividades financieras y de seguros,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
102629,13,Grande,Actividades financieras y de seguros,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1
101245,13,Grande,Actividades financieras y de seguros,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
102630,13,Grande,Actividades financieras y de seguros,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
101669,13,Grande,Actividades financieras y de seguros,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
101671,13,Grande,Actividades financieras y de seguros,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
102697,13,Grande,Actividades financieras y de seguros,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
108193,13,Grande,Actividades financieras y de seguros,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
105019,13,Grande,Actividades financieras y de seguros,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1
100903,13,Grande,Industrias Manufactureras,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
108028,13,Grande,Actividades financieras y de seguros,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
103839,13,Grande,Industrias Manufactureras,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
106019,14,Grande,Actividades de servicios,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
107365,13,Grande,Industrias Manufactureras,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104613,13,Grande,"Suministro de Electricidad, Gas y Agua",1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
107764,13,Mediana,Actividades financieras y de seguros,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0
102339,5,Pequeña 1,Actividades de servicios,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
107397,13,Grande,Construcción,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1
104243,8,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
103306,10,Grande,"Suministro de Electricidad, Gas y Agua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104937,9,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
103117,7,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0
101876,3,Grande,"Suministro de Electricidad, Gas y Agua",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
101739,13,Mediana,Actividades de alojamiento y de servicio de comidas,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
101308,13,Grande,Actividades de alojamiento y de servicio de comidas,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1
104663,13,Micro,Industrias Manufactureras,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
104191,8,Pequeña 1,Otros servicios,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
106024,8,Pequeña 2,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
109522,13,Grande,Otros servicios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105677,13,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
107685,13,Grande,Actividades financieras y de seguros,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
103329,13,Mediana,Actividades de alojamiento y de servicio de comidas,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
106025,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
103245,13,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
106636,13,Grande,Industrias Manufactureras,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
102593,13,Grande,Construcción,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
102716,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
109185,13,Grande,Actividades de servicios,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
109518,13,Mediana,Actividades financieras y de seguros,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
102556,15,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
103248,13,Grande,Actividades financieras y de seguros,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
107919,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1
107548,13,Pequeña 2,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
107356,13,Pequeña 2,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
108393,13,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
109189,13,Grande,Actividades de servicios,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
105327,13,Grande,Construcción,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
105600,13,Mediana,Construcción,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1
107621,13,Pequeña 2,Industrias Manufactureras,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
101810,8,Grande,"Suministro de Electricidad, Gas y Agua",1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1
108946,13,Grande,"Actividades profesionales, científicas y técnicas",1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
109641,13,Grande,Actividades financieras y de seguros,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1
108287,13,Mediana,Industrias Manufactureras,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0
100401,13,Grande,"Suministro de Electricidad, Gas y Agua",1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
102404,5,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
109463,13,Grande,"Suministro de Electricidad, Gas y Agua",1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
102198,5,Grande,Actividades de alojamiento y de servicio de comidas,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
107206,13,Grande,"Suministro de Electricidad, Gas y Agua",1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
204335,13,Pequeña 2,Actividades de servicios,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
201665,5,Grande,Transporte y Almacenamiento,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
201552,5,Mediana,Otros servicios,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
201628,13,Pequeña 2,"Actividades profesionales, científicas y técnicas",1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
203655,13,Mediana,Transporte y Almacenamiento,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0
201253,5,Micro,"Agricultura , Ganadería, Silvicultura y Pesca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200054,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
203522,13,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
200066,4,Pequeña 2,"Agricultura , Ganadería, Silvicultura y Pesca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203419,13,Grande,Transporte y Almacenamiento,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
202832,7,Micro,"Agricultura , Ganadería, Silvicultura y Pesca",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204279,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201570,2,Mediana,Industrias Manufactureras,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
201361,2,Pequeña 2,Transporte y Almacenamiento,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200103,12,Micro,"Agricultura , Ganadería, Silvicultura y Pesca",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
204103,8,Micro,Explotación de Minas y Canteras,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203384,13,Micro,Otros servicios,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202034,5,Micro,Otros servicios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204297,5,Micro,Transporte y Almacenamiento,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203009,5,Micro,"Agricultura , Ganadería, Silvicultura y Pesca",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200121,3,Micro,Actividades de servicios,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
203302,14,Micro,Explotación de Minas y Canteras,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200135,12,Micro,"Agricultura , Ganadería, Silvicultura y Pesca",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201511,13,Grande,Construcción,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
203066,2,Pequeña 2,Transporte y Almacenamiento,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
201685,6,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
202611,13,Pequeña 2,Actividades de servicios,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
201047,12,Pequeña 2,Transporte y Almacenamiento,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202626,3,Micro,Explotación de Minas y Canteras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202391,1,Micro,Construcción,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
201994,4,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201646,6,Pequeña 2,Explotación de Minas y Canteras,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
203259,14,Micro,Actividades de servicios,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200743,10,Pequeña 1,"Agricultura , Ganadería, Silvicultura y Pesca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200149,8,Micro,Actividades de alojamiento y de servicio de comidas,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
202925,15,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
202828,13,Micro,Transporte y Almacenamiento,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201773,6,Micro,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
203916,9,Grande,Actividades financieras y de seguros,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
201319,7,Micro,"Actividades profesionales, científicas y técnicas",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203006,5,Micro,"Agricultura , Ganadería, Silvicultura y Pesca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200166,7,Micro,Construcción,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202436,12,Pequeña 2,"Agricultura , Ganadería, Silvicultura y Pesca",1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
204007,13,Pequeña 2,Industrias Manufactureras,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
203412,13,Pequeña 2,Transporte y Almacenamiento,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
202691,7,Micro,Transporte y Almacenamiento,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
203106,9,Grande,Construcción,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
201284,5,Micro,Actividades de servicios,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200217,9,Pequeña 2,Construcción,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201355,13,Micro,Industrias Manufactureras,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203676,10,Micro,Actividades de servicios,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
203340,9,Grande,Construcción,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
200222,6,Pequeña 2,Explotación de Minas y Canteras,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
203244,13,Mediana,Explotación de Minas y Canteras,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
201178,5,Pequeña 2,"Agricultura , Ganadería, Silvicultura y Pesca",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203996,5,Micro,Construcción,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
202382,2,Micro,Explotación de Minas y Canteras,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203325,13,Grande,Actividades financieras y de seguros,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
203032,13,Pequeña 1,Información y Comunicaciones,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
203080,12,Grande,"Agricultura , Ganadería, Silvicultura y Pesca",1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
200265,4,Micro,Construcción,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200940,8,Pequeña 2,"Agricultura , Ganadería, Silvicultura y Pesca",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200277,5,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
203428,13,Mediana,"Actividades profesionales, científicas y técnicas",1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
203640,13,Grande,Industrias Manufactureras,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
202331,13,Mediana,Transporte y Almacenamiento,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
203994,10,Mediana,"Agricultura , Ganadería, Silvicultura y Pesca",1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
201871,1,Micro,Construcción,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
202708,13,Mediana,"Suministro de Electricidad, Gas y Agua",1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
201110,13,Grande,Construcción,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
203711,13,Grande,Transporte y Almacenamiento,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0
